search URL:,https://patents.google.com/?q=G06N5%252f022
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11553063-B2,System and method for selecting and providing available actions from one or more computer applications to a user ,Google Llc,"Tim Wantland, Robert Berry, Brandon Barbello",2018-12-07,2019-01-10,2023-01-10,2023-01-10,https://patents.google.com/patent/US11553063B2/en,https://patentimages.storage.googleapis.com/ca/ae/11/6a142eb441ca32/US11553063-20230110-D00000.png
US-2020013484-A1,Machine learning variant source assignment ,"Grail, Inc.","Archana Shenoy, Earl Hubbell",2018-07-05,2019-07-02,2020-01-09,,https://patents.google.com/patent/US20200013484A1/en,https://patentimages.storage.googleapis.com/ba/d1/1f/d99176577a2133/US20200013484A1-20200109-D00000.png
US-2005165707-A1,Rule selection engine ,"Rehberg Charles P., Porter Steve S.","Charles Rehberg, Steve Porter",2004-01-26,2004-01-26,2005-07-28,,https://patents.google.com/patent/US20050165707A1/en,https://patentimages.storage.googleapis.com/90/1d/c3/220fbd6619a9b6/US20050165707A1-20050728-D00000.png
US-2017140042-A1,Extracting content from multilingual diagnostic records ,GM Global Technology Operations LLC,"Dnyanesh G. RAJPATHAK, Sagar SONTAKKE, Soumen De",2015-11-12,2015-11-12,2017-05-18,,https://patents.google.com/patent/US20170140042A1/en,https://patentimages.storage.googleapis.com/04/55/36/32dbc6d6e5dfe5/US20170140042A1-20170518-D00000.png
CA-2692914-A1,Comparing accuracies of lie detection methods ,Bruce Alan White,Bruce Alan White,2009-02-10,2010-02-10,2010-08-10,,https://patents.google.com/patent/CA2692914A1/en,
JP-WO2016207991-A1,3D CAD system apparatus and knowledge management method used for 3D CAD ,株式会社日立製作所,"孝志 横張, 孝志 横張",2015-06-24,2015-06-24,2018-03-29,,https://patents.google.com/patent/JPWO2016207991A1/en,https://patentimages.storage.googleapis.com/22/ab/62/389d9397efd51b/2016207991-3.png
AU-2015203217-A1,System and method for interactively visualizing rules and exceptions ,Tata Consultancy Services Limited,"Puneet Agarwal, Aditeya Pandey, Geetika Sharma, Gautam Shroff",2014-06-06,2015-06-05,2015-12-24,,https://patents.google.com/patent/AU2015203217A1/en,
US-2021271983-A1,Machine intelligence for research and analytics (mira) system and method ,Lymbyc Solutions Private Limited,"Satyakam MOHANTY, Ashish RISHI, Pradeepta MISHRA",2018-07-10,2019-07-09,2021-09-02,,https://patents.google.com/patent/US20210271983A1/en,https://patentimages.storage.googleapis.com/9f/5c/e0/d5e7c59fac19eb/US20210271983A1-20210902-D00000.png
CN-114417011-A,"Inspection service portrait knowledge fusion method and device, electronic equipment and storage medium ",北京北大英华科技有限公司,"邬雨婷, 梁鸿翔, 王曦",2022-01-20,2022-01-20,2022-04-29,,https://patents.google.com/patent/CN114417011A/en,https://patentimages.storage.googleapis.com/b4/bb/bc/f09b949d127a1a/HDA0003480434500000011.png
US-2020105386-A1,Method and system to automate the designation of the international classification of disease codes for a patient ,"Modernizing Medicine, Inc.","Michael Sherling, Daniel Cane",2013-12-12,2019-07-10,2020-04-02,,https://patents.google.com/patent/US20200105386A1/en,https://patentimages.storage.googleapis.com/63/ad/f1/20be9fbc0d1252/US20200105386A1-20200402-D00000.png
CN-112395860-A,Large-scale parallel policy data knowledge extraction method and system ,"山东省计算中心（国家超级计算济南中心）, 山东亿云信息技术有限公司","李钊, 卢凤, 陈通, 王瑞霜, 胡传会, 魏静",2020-11-27,2020-11-27,2021-02-23,,https://patents.google.com/patent/CN112395860A/en,https://patentimages.storage.googleapis.com/f1/f0/36/6ddae0817c0273/HDA0002802203330000011.png
US-2021182707-A1,Method for Testing and Testing Device ,Universität Stuttgart,"Michael Weyrich, Christof Ebert",2019-12-06,2020-12-07,2021-06-17,,https://patents.google.com/patent/US20210182707A1/en,https://patentimages.storage.googleapis.com/ab/9e/b1/c4065b1bd7cac2/US20210182707A1-20210617-D00000.png
US-2021174263-A1,Method and Device For Testing ,Universität Stuttgart,"Michael Weyrich, Christof Ebert",2019-12-06,2020-12-07,2021-06-10,,https://patents.google.com/patent/US20210174263A1/en,https://patentimages.storage.googleapis.com/a2/2f/18/c16f9b2d2ad74e/US20210174263A1-20210610-D00000.png
US-11605232-B2,System and method for road sign ground truth construction with a knowledge graph and machine learning ,Robert Bosch Gmbh,"Ji Eun Kim, Wan-Yi Lin, Cory Henson, Anh Tuan Tran, Kevin H. HUANG",2020-08-27,2020-08-27,2023-03-14,2023-03-14,https://patents.google.com/patent/US11605232B2/en,https://patentimages.storage.googleapis.com/9a/28/89/2fafcd63f98cfa/US11605232-20230314-D00000.png
US-2022358149-A1,Life cycle management ,Telefonaktiebolaget Lm Ericsson (Publ),"Philipp Frank, Chin Lam Eng, Raul MARTIN CUERDO, Mitchell Ho, Chee Wai Ng",2019-07-12,2019-07-12,2022-11-10,,https://patents.google.com/patent/US20220358149A1/en,https://patentimages.storage.googleapis.com/7e/46/5f/41a8ef89d86f1c/US20220358149A1-20221110-D00000.png
US-2022238034-A1,Dynamic assessment and adjustment of pc user wellbeing ,Dell Products L.P.,"Rex Bryan, Karun Reddy, Syed AHMED",2021-01-27,2021-01-27,2022-07-28,,https://patents.google.com/patent/US20220238034A1/en,https://patentimages.storage.googleapis.com/cc/a0/05/bd2d9b95fc3dba/US20220238034A1-20220728-D00000.png
EP-2639711-A1,An apparatus and a method for retrieving an object ,Kabushiki Kaisha Toshiba,"Yusuke Endoh, Hiromasa Shin, Yoshiaki Hasegawa",2012-03-12,2012-12-04,2013-09-18,,https://patents.google.com/patent/EP2639711A1/en,https://patentimages.storage.googleapis.com/e0/48/cd/13c761f0859ac8/imgf0001.png
US-11551121-B2,Methods and systems for privacy preserving inference generation in a distributed computing environment ,Intuit Inc.,"Yair Horesh, Yehezkel Shraga RESHEFF",2020-10-26,2020-10-26,2023-01-10,2023-01-10,https://patents.google.com/patent/US11551121B2/en,https://patentimages.storage.googleapis.com/a8/06/e0/c2a59d913bfd3b/US11551121-20230110-D00000.png
US-11062236-B2,Self-learning analytical attribute and clustering segmentation system ,Accenture Global Solutions Limited,"Kanwar Inder SINGH, Shinichiro Shuda, Christopher Donnelly, Praveen KISHOREPURIA, Aaron L. SHIFRIN, Todd BREMER, Vivek NADIMINTI, Barton FitzGerald KEERY, Harshavardhan Basantkumar KAR",2016-03-24,2020-08-26,2021-07-13,2021-07-13,https://patents.google.com/patent/US11062236B2/en,https://patentimages.storage.googleapis.com/80/08/e7/95a86b9c508bf4/US11062236-20210713-D00000.png
US-11501319-B2,Control point compliance prediction based on regulation in multi-media ,International Business Machines Corporation,"Bo Yang, Anca Sailer, Priya A Ashok Nagpurkar, Malgorzata Steinder, Zhong Su",2020-10-28,2020-10-28,2022-11-15,2022-11-15,https://patents.google.com/patent/US11501319B2/en,https://patentimages.storage.googleapis.com/e0/29/13/12e36ad3f68dea/US11501319-20221115-D00000.png
US-2014101089-A1,Apparatus and methods for isolating and reviewing data from multiple sources ,"Donald G. Egan, Joseph M. Fratoni, Daniel F. Hunt, Matthew R. Cocking Cocking, Matthew K. Carter","Donald G. Egan, Joseph M. Fratoni, Daniel F. Hunt, Matthew R. Cocking Cocking, Matthew K. Carter",2012-10-09,2012-10-09,2014-04-10,,https://patents.google.com/patent/US20140101089A1/en,https://patentimages.storage.googleapis.com/f7/a4/cd/745c57bb609439/US20140101089A1-20140410-D00000.png
US-2013254154-A1,Generating navigable readable personal accounts from computer intervie ,Jill Benita Nephew,Jill Benita Nephew,2011-09-20,2012-09-19,2013-09-26,,https://patents.google.com/patent/US20130254154A1/en,https://patentimages.storage.googleapis.com/eb/eb/81/62d3210bafb1c3/US20130254154A1-20130926-D00000.png
US-2014067747-A1,Object based method to evaluate rules ,International Business Machines Corporation,"Yaowu Liu, Paul G. McLaughlin, Alice M. Michalak",2012-09-04,2012-09-04,2014-03-06,,https://patents.google.com/patent/US20140067747A1/en,https://patentimages.storage.googleapis.com/c4/82/d3/b786236f08a45e/US20140067747A1-20140306-D00000.png
EP-2698747-A1,System and method for storing and providing data that indicate the level of expertise or knowledge of a user ,Alcatel Lucent,Zhe Lou,2012-08-14,2012-08-14,2014-02-19,,https://patents.google.com/patent/EP2698747A1/en,https://patentimages.storage.googleapis.com/a1/1c/09/ba34c5f2364167/imgf0001.png
JP-2016151981-A,"Learning device, learning method and learning program ","富士通株式会社, Fujitsu Ltd","友哉 岩倉, Tomoya Iwakura, 友哉 岩倉",2015-02-19,2015-02-19,2016-08-22,,https://patents.google.com/patent/JP2016151981A/en,https://patentimages.storage.googleapis.com/1e/f1/d0/f90732fcbde1f9/2016151981-3.png
US-11262712-B2,Method and system for collecting data from a data-source into a MOM data warehouse ,Siemens Aktiengesellschaft,"Giorgio Corsini, Giuliano Trifoglio",2018-01-19,2019-01-22,2022-03-01,2022-03-01,https://patents.google.com/patent/US11262712B2/en,https://patentimages.storage.googleapis.com/0b/02/a5/fb756e607bf08c/US11262712-20220301-D00000.png
US-2013132326-A1,Rules engine ecosystem ,International Business Machines Corporation,"Steven J. Demuth, Edward M. Lynch, Stéphane Méry, Victor S. Moore",2011-11-22,2012-02-07,2013-05-23,,https://patents.google.com/patent/US20130132326A1/en,https://patentimages.storage.googleapis.com/c2/2c/6b/280791d8ff63bc/US20130132326A1-20130523-D00000.png
US-11410052-B2,System for minimizing reevaluation of a ground truth corpus in response to concept drift ,International Business Machines Corporation,"Tristan A. Tenyenhuis, Andrew R. Freed, Jocelyn Kong, Allegra Larche, Christopher R. Weber",2019-01-24,2019-01-24,2022-08-09,2022-08-09,https://patents.google.com/patent/US11410052B2/en,https://patentimages.storage.googleapis.com/eb/6f/64/39eeb0301f13ed/US11410052-20220809-D00000.png
US-2020019152-A1,Apparatus for prediction of the residual lifetime of an electrical system ,Abb Schweiz Ag,"Paul Szasz, Kai Koenig, Stephan Wildermuth, Joerg Gebhardt",2018-07-16,2019-07-15,2020-01-16,,https://patents.google.com/patent/US20200019152A1/en,https://patentimages.storage.googleapis.com/1e/10/e2/595bc16da55f57/US20200019152A1-20200116-D00000.png
US-2020019873-A1,System for Choosing Clothing and Related Methods ,"W/You, Inc.","Anne Miller, Brian Martin, Sampriti Bhattacharyya",2018-07-16,2019-07-16,2020-01-16,,https://patents.google.com/patent/US20200019873A1/en,https://patentimages.storage.googleapis.com/04/71/cd/d5faa99bd4393e/US20200019873A1-20200116-D00000.png
WO-2017102602-A1,Autonomic method for managing a computing system ,British Telecommunications Public Limited Company,"Kjeld Jensen, Botond Virginas, Stephen Cassidy, Phil BULL, David Rohlfing",2015-12-18,2016-12-09,2017-06-22,,https://patents.google.com/patent/WO2017102602A1/en,
US-11263534-B1,System and method for molecular reconstruction and probability distributions using a 3D variational-conditioned generative adversarial network ,Ro5 Inc.,"Alvaro Prat, Alwin Bucher, Zygimantas Jocys, Roy Tal, Charles Dazler Knuff",2020-12-16,2021-08-11,2022-03-01,2022-03-01,https://patents.google.com/patent/US11263534B1/en,https://patentimages.storage.googleapis.com/d3/de/7d/09f0091135874f/US11263534-20220301-D00000.png
US-2022108187-A1,Predictor Generation Genetic Algorithm ,"Castlight Health, Inc.","Soubhik Dawn, Ted Studley",2017-08-03,2021-10-13,2022-04-07,,https://patents.google.com/patent/US20220108187A1/en,https://patentimages.storage.googleapis.com/df/8a/7f/fabb61d1a11735/US20220108187A1-20220407-D00000.png
US-2020279172-A1,Information processing apparatus and non-transitory computer readable medium storing program ,"Fuji Xerox Co., Ltd.","Yoko Ota, Kazunari Hashimoto, Seiya INAGI, Masao Watanabe",2019-03-01,2019-07-21,2020-09-03,,https://patents.google.com/patent/US20200279172A1/en,https://patentimages.storage.googleapis.com/89/8c/3b/34f4c914d4c6d1/US20200279172A1-20200903-D00000.png
US-11204966-B2,Contextual image-assisted search ,EMC IP Holding Company LLC,Robert Corvus,2019-02-01,2019-02-01,2021-12-21,2021-12-21,https://patents.google.com/patent/US11204966B2/en,https://patentimages.storage.googleapis.com/32/99/07/df4399297d3173/US11204966-20211221-D00000.png
US-2021027643-A1,Augmented reality tutorial generation ,International Business Machines Corporation,"Philipp Schume, Shikhar KWATRA, Craig M. Trim, Zachary A. Silverstein",2019-07-25,2019-07-25,2021-01-28,,https://patents.google.com/patent/US20210027643A1/en,https://patentimages.storage.googleapis.com/09/e2/74/0a068127f50a24/US20210027643A1-20210128-D00000.png
US-8825589-B2,Rule correlation to rules input attributes according to disparate distribution analysis ,International Business Machines Corporation,"Thomas Baudel, Frank VAN HAM",2011-10-21,2012-02-28,2014-09-02,2014-09-02,https://patents.google.com/patent/US8825589B2/en,https://patentimages.storage.googleapis.com/b4/ae/3d/e8b7822e7cea42/US08825589-20140902-D00000.png
US-11157535-B2,Method and system for subject-based ranking considering writer-reader interaction ,Naver Corporation,"Jinhong Kim, Sanghoon Lee, Jin Hee Kim, Chan Hoon Park, Kwang Hyun Kim, Inho Kang",2017-04-03,2018-04-03,2021-10-26,2021-10-26,https://patents.google.com/patent/US11157535B2/en,https://patentimages.storage.googleapis.com/bc/11/41/a631e1548e488f/US11157535-20211026-D00000.png
US-10896052-B2,Computer architecture for emulating a correlithm object processing system that uses portions of a mapping table in a distributed node network ,Bank Of America Corporation,Patrick N. Lawrence,2018-03-26,2018-03-26,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896052B2/en,https://patentimages.storage.googleapis.com/8b/3b/be/f815b230cf941d/US10896052-20210119-D00000.png
US-2021027175-A1,Context-infused ontology for knowledge models ,Bae Systems Information And Electronic Systems Integration Inc.,"Nicholas R. Jenson, Kari Perry, Nicholas M. Swenson",2019-07-26,2019-07-26,2021-01-28,,https://patents.google.com/patent/US20210027175A1/en,https://patentimages.storage.googleapis.com/0c/61/fc/a1c55312c2ce58/US20210027175A1-20210128-D00000.png
US-10515724-B2,Method and system for determining an association of biological feature with medical condition ,Macau University Of Science And Technolog,"Yong Liang, Hai-Hui Huang, Xiao-Ying Liu",2016-05-10,2016-05-10,2019-12-24,2019-12-24,https://patents.google.com/patent/US10515724B2/en,https://patentimages.storage.googleapis.com/19/27/d1/2382bbd2135356/US10515724-20191224-D00000.png
US-11651055-B2,Measuring data quality of data in a graph database ,International Business Machines Corporation,"Yannick Saillet, Claudio Andrea Fanconi, Martin Oberhofer, Hemanth Kumar Babu, Basem Elasioty, Mike W. Grasselt, Robert Kern, Thuany Karoline Stuart",2020-10-29,2020-10-29,2023-05-16,2023-05-16,https://patents.google.com/patent/US11651055B2/en,https://patentimages.storage.googleapis.com/39/21/5b/ace1af24afbe51/US11651055-20230516-D00000.png
US-2021027193-A1,Classification in hierarchical prediction domains ,Optum Services (Ireland) Limited,"David S. Monaghan, Kenneth Bryan, Chirag Chadha, Brian Carter",2019-07-26,2019-07-26,2021-01-28,,https://patents.google.com/patent/US20210027193A1/en,https://patentimages.storage.googleapis.com/38/8a/53/e8792a3f94602e/US20210027193A1-20210128-D00000.png
US-2021089971-A1,Systems and methods for performing a computer-implemented and feature based prior art search ,American Chemical Society,"Mark Ryan Grabau, John David FLEIG, Dmitrii Arkadyevich POLSHAKOV, Jeffrey Michael WILSON, Rodney Laroy FULFORD, Yi Deng, Philippe Yves Bertrand AYALA, Donald Eugene SWARTWOUT, Nicholas Thady COCKROFT",2018-08-28,2020-12-03,2021-03-25,,https://patents.google.com/patent/US20210089971A1/en,https://patentimages.storage.googleapis.com/94/b8/f8/1e26b5dfe63953/US20210089971A1-20210325-D00000.png
US-2022261873-A1,Automatically generating similar items using spectral filtering ,"Walmart Apollo, Llc","Da Xu, Venugopal Mani, Chuanwei RUAN, Sushant Kumar, Kannan Achan",2021-01-31,2021-01-31,2022-08-18,,https://patents.google.com/patent/US20220261873A1/en,https://patentimages.storage.googleapis.com/48/75/4f/658ae66ad46564/US20220261873A1-20220818-D00000.png
