id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11580359-B2,Pointer sentinel mixture architecture ,"Salesforce.Com, Inc.","Stephen Joseph MERITY, Caiming Xiong, James BRADBURY, Richard Socher",2016-09-22,2019-10-25,2023-02-14,2023-02-14,https://patents.google.com/patent/US11580359B2/en,https://patentimages.storage.googleapis.com/15/ac/d1/9ab23923cf30be/US11580359-20230214-D00000.png
US-11564623-B2,Food intake monitor ,The Board Of Trustees Of The University Of Alabama,"Edward Sazonov, Muhammad Farooq",2017-02-13,2021-05-17,2023-01-31,2023-01-31,https://patents.google.com/patent/US11564623B2/en,https://patentimages.storage.googleapis.com/b6/20/71/a1adb1180a47f7/US11564623-20230131-D00000.png
US-10795958-B2,Intelligent distributed geographic information system ,Google Llc,"Michael T. Jones, John Rohlf, Brian McClendon",2005-06-27,2019-10-22,2020-10-06,2020-10-06,https://patents.google.com/patent/US10795958B2/en,https://patentimages.storage.googleapis.com/ca/5b/32/5dcd371300adcd/US10795958-20201006-D00000.png
US-11645301-B2,Cross media recommendation ,Spotify Ab,Brian Whitman,2013-03-18,2020-01-22,2023-05-09,2023-05-09,https://patents.google.com/patent/US11645301B2/en,https://patentimages.storage.googleapis.com/c8/c7/17/8864504bd6d7e2/US11645301-20230509-D00000.png
US-11295350-B1,Targeting items to a user of a social networking system based on a predicted event for the user ,"Meta Platforms, Inc.",Paul Adams,2011-12-15,2019-10-03,2022-04-05,2022-04-05,https://patents.google.com/patent/US11295350B1/en,https://patentimages.storage.googleapis.com/1c/55/b7/efe4b7540d58c3/US11295350-20220405-D00000.png
US-11501194-B2,Managing computational workloads of computing apparatuses powered by renewable resources ,"Microsoft Technology Licensing, Llc","David Tennyson Harper, III, Eric C. Peterson, Shaun L. Harris, Christian L. Belady",2010-09-14,2020-06-10,2022-11-15,2022-11-15,https://patents.google.com/patent/US11501194B2/en,https://patentimages.storage.googleapis.com/57/8b/a4/8fcf97da301436/US11501194-20221115-D00000.png
US-11106799-B2,"Methods, media, and systems for detecting an anomalous sequence of function calls ",The Trustees Of Columbia University In The City Of New York,"Angelos D. Keromytis, Salvatore J. Stolfo",2006-10-30,2019-09-23,2021-08-31,2021-08-31,https://patents.google.com/patent/US11106799B2/en,https://patentimages.storage.googleapis.com/00/73/2f/dcbac51829f5cd/US11106799-20210831-D00000.png
US-11455284-B2,Method and system for adaptively imputing sparse and missing data for predictive models ,Oracle International Corporation,"Michael Zoll, Yaser I. Suleiman, Subhransu Basu, Angelo Pruscino, Wolfgang Lohwasser, Wataru MIYOSHI, Thomas BREIDT, Thomas Herter, Klaus Thielen, Sahil KUMAR",2016-09-16,2019-09-09,2022-09-27,2022-09-27,https://patents.google.com/patent/US11455284B2/en,https://patentimages.storage.googleapis.com/02/6a/b5/5a67830af3bce9/US11455284-20220927-D00000.png
US-11195329-B2,Terrain modeling method that fuses geometric characteristics and mechanical characteristics and computer readable storage medium thereof ,Harbin Institute Of Technology,"Liang Ding, Zongquan Deng, Ruyi Zhou, Haibo Gao, Wenhao Feng, Peng Xu, Nan Li, Zhen Liu",2019-06-21,2020-03-23,2021-12-07,2021-12-07,https://patents.google.com/patent/US11195329B2/en,https://patentimages.storage.googleapis.com/b1/86/da/91bc3ec80e149d/US11195329-20211207-D00000.png
US-11205135-B2,Quanton representation for emulating quantum-like computation on classical processors ,"Kyndi, Inc.",Arun Majumdar,2015-05-05,2019-09-06,2021-12-21,2021-12-21,https://patents.google.com/patent/US11205135B2/en,https://patentimages.storage.googleapis.com/21/ee/db/40ca6a6d375b19/US11205135-20211221-D00000.png
US-11056099-B2,End-to-end speech recognition with policy learning ,"Salesforce.Com, Inc.","Yingbo Zhou, Caiming Xiong",2017-10-27,2019-09-05,2021-07-06,2021-07-06,https://patents.google.com/patent/US11056099B2/en,https://patentimages.storage.googleapis.com/b5/90/ff/249281321d2ebc/US11056099-20210706-D00000.png
US-11403715-B2,Method and system for providing domain-specific and dynamic type ahead suggestions for search query terms ,Intuit Inc.,"Igor A. Podgorny, Benjamin Indyk, Todd Frey Goodyear",2016-10-18,2020-06-25,2022-08-02,2022-08-02,https://patents.google.com/patent/US11403715B2/en,https://patentimages.storage.googleapis.com/6e/06/c6/f22d00e268688d/US11403715-20220802-D00000.png
US-11100435-B2,Machine learning artificial intelligence system for predicting hours of operation ,"Capital One Services, Llc","Ashish Bansal, Jonathan STAHLMAN",2017-04-20,2020-03-12,2021-08-24,2021-08-24,https://patents.google.com/patent/US11100435B2/en,https://patentimages.storage.googleapis.com/df/ba/be/271b3b0a539aa9/US11100435-20210824-D00000.png
US-10872186-B2,Tool to create a reconfigurable interconnect framework ,"Stmicroelectronics S.R.L., Stmicroelectronics International N.V.","Thomas Boesch, Giuseppe Desoli",2017-01-04,2019-08-23,2020-12-22,2020-12-22,https://patents.google.com/patent/US10872186B2/en,https://patentimages.storage.googleapis.com/32/b0/01/d72464ad5eae3b/US10872186-20201222-D00000.png
US-11288295-B2,Utilizing word embeddings for term matching in question answering systems ,Green Market Square Limited,"James J. Fan, Chang Wang, Bing Xiang, Bowen Zhou",2015-06-02,2019-08-21,2022-03-29,2022-03-29,https://patents.google.com/patent/US11288295B2/en,https://patentimages.storage.googleapis.com/3f/e5/66/af2419d9742b5b/US11288295-20220329-D00000.png
US-11263556-B2,Apparatus and method of implementing batch-mode active learning for technology-assisted review of documents ,"Legility Data Solutions, Llc","Jeffrey A. Johnson, Md Ahsan Habib, Chandler L. Burgess, Tanay Kumar Saha, Mohammad Al Hasan",2015-10-27,2020-01-10,2022-03-01,2022-03-01,https://patents.google.com/patent/US11263556B2/en,https://patentimages.storage.googleapis.com/7b/9c/53/2bb9f50cc4903b/US11263556-20220301-D00000.png
US-10824903-B2,Deep multi-scale video prediction ,"Facebook, Inc.","Michael Fabien Mathieu, Camille COUPRIE, Yann Andre Le Cun",2016-11-16,2019-08-26,2020-11-03,2020-11-03,https://patents.google.com/patent/US10824903B2/en,https://patentimages.storage.googleapis.com/dc/a1/74/f9b46885597dac/US10824903-20201103-D00000.png
US-11050778-B2,"Complex application attack quantification, testing, detection and prevention ","Risksense, Inc.","Anand Paturi, Srinivas Mukkamala, Caleb Hightower",2018-01-18,2020-07-17,2021-06-29,2021-06-29,https://patents.google.com/patent/US11050778B2/en,https://patentimages.storage.googleapis.com/41/fb/84/f017bb657395da/US11050778-20210629-D00000.png
US-11423320-B2,Method of and system for efficient fact checking utilizing a scoring and classification system ,"Bin 2022, Series 822 Of Allied Security Trust I",Lucas J. Myslinski,2014-02-28,2019-12-06,2022-08-23,2022-08-23,https://patents.google.com/patent/US11423320B2/en,https://patentimages.storage.googleapis.com/e9/ea/f6/25fd82997349cb/US11423320-20220823-D00000.png
US-11627160-B2,Intelligent-interaction honeypot for IoT devices ,"Palo Alto Networks, Inc.","Tongbo Luo, Zhaoyan Xu, Xing Jin, Yanhui Jia, Xin Ouyang",2017-07-25,2021-02-28,2023-04-11,2023-04-11,https://patents.google.com/patent/US11627160B2/en,https://patentimages.storage.googleapis.com/82/f8/2a/b7bd5cf044df6b/US11627160-20230411-D00000.png
US-11341326-B2,Compression method and platform of pre-training language model based on knowledge distillation ,Zhejiang Lab,"Hongsheng Wang, Haijun Shan, Fei Yang",2020-09-02,2021-09-24,2022-05-24,2022-05-24,https://patents.google.com/patent/US11341326B2/en,https://patentimages.storage.googleapis.com/75/7a/a5/11e4abd546bd74/US11341326-20220524-D00000.png
US-11061398-B2,Machine-learning systems and techniques to optimize teleoperation and/or planner decisions ,"Zoox, Inc.","Jesse Sol Levinson, Gabriel Thurston Sibley, Ashutosh Gajanan Rege",2015-11-04,2019-07-22,2021-07-13,2021-07-13,https://patents.google.com/patent/US11061398B2/en,https://patentimages.storage.googleapis.com/70/82/7b/6c88282effae91/US11061398-20210713-D00000.png
US-11615341-B2,Customizable machine learning models ,Shl Us Llc,"Arya Ryan Aminzadeh, Aman Cherian Alexander",2014-08-25,2019-07-23,2023-03-28,2023-03-28,https://patents.google.com/patent/US11615341B2/en,https://patentimages.storage.googleapis.com/67/69/b8/31bc96e5c93f6e/US11615341-20230328-D00000.png
US-10949703-B2,Method and system of extraction of impervious surface of remote sensing image ,Wuhan University,"Zhenfeng SHAO, Lei Wang",2018-07-23,2019-07-23,2021-03-16,2021-03-16,https://patents.google.com/patent/US10949703B2/en,https://patentimages.storage.googleapis.com/ae/77/18/3c477412b681db/US10949703-20210316-D00000.png
US-10656711-B2,Methods and apparatus for inferring user intent based on neuromuscular signals ,"Facebook Technologies, Llc","Patrick Kaifosh, Timothy Machado, Thomas Reardon, Erik Schomburg",2016-07-25,2019-07-30,2020-05-19,2020-05-19,https://patents.google.com/patent/US10656711B2/en,https://patentimages.storage.googleapis.com/be/36/ff/141182a64733e3/US10656711-20200519-D00000.png
US-11164259-B2,System and method for adverse vehicle event determination ,"Nauto, Inc.","Alex Thompson, Shobana Sankaran, Charles Hornbaker, Stefan Heck",2017-06-16,2019-08-27,2021-11-02,2021-11-02,https://patents.google.com/patent/US11164259B2/en,https://patentimages.storage.googleapis.com/99/20/6a/f009db1b052b0f/US11164259-20211102-D00000.png
US-11126924-B2,System and method for automatic content aggregation evaluation ,"Pearson Education, Inc.","Sean York, Tim Stewart, David Strong, Scott Hellman, William Murray",2016-04-08,2019-07-23,2021-09-21,2021-09-21,https://patents.google.com/patent/US11126924B2/en,https://patentimages.storage.googleapis.com/c6/9a/f8/a86e8d8fd8de3b/US11126924-20210921-D00000.png
US-11409960-B2,"Summary generation method, apparatus, computer device, and storage medium ",Tencent Technology (Shenzhen) Company Limited,Hang Kong,2017-06-22,2019-08-20,2022-08-09,2022-08-09,https://patents.google.com/patent/US11409960B2/en,https://patentimages.storage.googleapis.com/6a/27/cb/fe1d24c2a71e0e/US11409960-20220809-D00000.png
US-11361522-B2,User-controlled tuning of handstate representation model parameters ,"Facebook Technologies, Llc","Patrick Kaifosh, Adam Berenzweig, Adam Al-natsheh",2018-01-25,2019-10-18,2022-06-14,2022-06-14,https://patents.google.com/patent/US11361522B2/en,https://patentimages.storage.googleapis.com/20/3d/26/ed10ba96a69385/US11361522-20220614-D00000.png
US-10981013-B2,System and method to estimate region of tissue activation ,The Cleveland Clinic Foundation,"J. Luis Lujan, Ashutosh Chaturvedi, Cameron McIntyre",2009-08-27,2019-06-04,2021-04-20,2021-04-20,https://patents.google.com/patent/US10981013B2/en,https://patentimages.storage.googleapis.com/69/b4/d9/089c187ec9d837/US10981013-20210420-D00000.png
US-11636413-B2,Autonomic discrete business activity management method ,Daniel M. Cook,Daniel M. Cook,2003-06-23,2021-12-03,2023-04-25,2023-04-25,https://patents.google.com/patent/US11636413B2/en,https://patentimages.storage.googleapis.com/86/02/60/5ed6045fb1dda0/US11636413-20230425-D00000.png
US-11102221-B2,Intelligent security management ,"Amazon Technologies, Inc.","Alexander Watson, Daniel Brim, Christopher Simmons, Paul Radulovic, Tyler Stuart Bray, Jennifer Anne Brinkley, Eric Johnson, Victor Chin, Jack Rasgaitis, Nai Qin Cai, Michael Gough, Max Anger",2017-02-27,2019-05-30,2021-08-24,2021-08-24,https://patents.google.com/patent/US11102221B2/en,https://patentimages.storage.googleapis.com/a9/cb/12/dfdc90fcdf4bee/US11102221-20210824-D00000.png
US-11348694-B2,Medical assessment based on voice ,"Canary Speech, Inc.","Jangwon Kim, Namhee Kwon, Henry O'connell, Phillip Walstad, Kevin Shengbin Yang",2017-05-05,2019-05-24,2022-05-31,2022-05-31,https://patents.google.com/patent/US11348694B2/en,https://patentimages.storage.googleapis.com/56/47/b1/3af70e6502e973/US11348694-20220531-D00000.png
US-11086292-B2,Methods and apparatus for machine learning predictions of manufacturing processes ,"Xometry, Inc.","Valerie R. COFFMAN, Mark Wicks, Daniel Wheeler",2017-09-29,2019-06-27,2021-08-10,2021-08-10,https://patents.google.com/patent/US11086292B2/en,https://patentimages.storage.googleapis.com/7f/ab/96/8ad5f58235cf22/US11086292-20210810-D00000.png
US-10896256-B1,Methods and apparatus for machine learning based malware detection ,"Invincea, Inc.","Joshua Daniel Saxe, Konstantin Berlin",2015-08-05,2019-05-17,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896256B1/en,https://patentimages.storage.googleapis.com/cb/e8/e0/09e7c77f5b34f6/US10896256-20210119-D00000.png
US-10948990-B2,Image classification by brain computer interface ,Innereye Ltd.,"Amir B. Geva, Leon Y. DEOUELL, Sergey VAISMAN, Omri HARISH, Ran El MANOR, Eitan NETZER, Shani SHALGI",2015-06-03,2019-05-16,2021-03-16,2021-03-16,https://patents.google.com/patent/US10948990B2/en,https://patentimages.storage.googleapis.com/25/1d/e3/37163687f45fcf/US10948990-20210316-D00000.png
US-10679630-B2,Speaker recognition in the call center ,"Pindrop Security, Inc.","Elie Khoury, Matthew Garland",2016-09-19,2019-06-14,2020-06-09,2020-06-09,https://patents.google.com/patent/US10679630B2/en,https://patentimages.storage.googleapis.com/0e/ce/5d/45975f6cd12bb4/US10679630-20200609-D00000.png
US-10812354-B2,Parallel computational framework and application server for determining path connectivity ,Www.Trustscience.Com Inc.,Leo M. Chan,2009-10-23,2019-05-13,2020-10-20,2020-10-20,https://patents.google.com/patent/US10812354B2/en,https://patentimages.storage.googleapis.com/ba/eb/a9/88ba7238bee67f/US10812354-20201020-D00000.png
US-10713769-B2,Active learning for defect classifier training ,Kla-Tencor Corp.,"Jing Zhang, Yujie Dong, Brian Duffy, Richard Wallingford, Michael Daino, Kris Bhaskar",2018-06-05,2019-05-28,2020-07-14,2020-07-14,https://patents.google.com/patent/US10713769B2/en,https://patentimages.storage.googleapis.com/48/0b/c5/9b859c2dd51204/US10713769-20200714-D00000.png
US-11025653-B2,Anomaly detection with machine learning ,"Netskope, Inc.","Ariel Faigon, Krishna Narayanaswamy, Jeevan TAMBULURI, Ravi Ithal, Steve Malmskog, Abhay Kulkarni",2016-06-06,2019-04-19,2021-06-01,2021-06-01,https://patents.google.com/patent/US11025653B2/en,https://patentimages.storage.googleapis.com/7e/eb/87/142a578cef921e/US11025653-20210601-D00000.png
US-11010681-B2,"Distributed computing system, and data transmission method and apparatus in distributed computing system ","Huawei Technologies Co., Ltd.","Jian Lin, Mingzhen Xia",2017-08-31,2020-02-28,2021-05-18,2021-05-18,https://patents.google.com/patent/US11010681B2/en,https://patentimages.storage.googleapis.com/dd/32/bb/677047be8ab181/US11010681-20210518-D00000.png
US-11544588-B2,Image tagging based upon cross domain context ,"Microsoft Technology Licensing, Llc","Simon John Baker, Ashish Kapoor, Gang Hua, Dahua Lin",2010-02-04,2019-04-03,2023-01-03,2023-01-03,https://patents.google.com/patent/US11544588B2/en,https://patentimages.storage.googleapis.com/d6/df/30/67ee443d112435/US11544588-20230103-D00000.png
US-10534382-B2,System and method for using a wireless device as a sensor for an energy management system ,"Ecofactor, Inc.",John Douglas Steinberg,2008-07-14,2019-04-03,2020-01-14,2020-01-14,https://patents.google.com/patent/US10534382B2/en,https://patentimages.storage.googleapis.com/82/7b/91/99c11dfd8df46d/US10534382-20200114-D00000.png
US-10572832-B2,Systems and methods for calibrating a machine learning model ,"Sift Science, Inc.","Fred Sadaghiani, Aaron Beppu, Jacob Burnim, Alex Paino",2017-07-17,2019-05-14,2020-02-25,2020-02-25,https://patents.google.com/patent/US10572832B2/en,https://patentimages.storage.googleapis.com/50/2c/36/2b04c659952b0c/US10572832-20200225-D00000.png
US-11475528-B2,Platform for live issuance and management of cyber insurance policies ,"Qomplx, Inc.","Jason Crabtree, Andrew Sellers",2015-10-28,2021-02-25,2022-10-18,2022-10-18,https://patents.google.com/patent/US11475528B2/en,https://patentimages.storage.googleapis.com/79/52/fe/636298b3f27826/US11475528-20221018-D00000.png
US-11334765-B2,Training a neural network with representations of user interface devices ,"Magic Leap, Inc.","Adrian Kaehler, Gary R. Bradski, Vijay Badrinarayanan",2017-07-26,2021-01-13,2022-05-17,2022-05-17,https://patents.google.com/patent/US11334765B2/en,https://patentimages.storage.googleapis.com/8c/f4/cb/603e897b2ba97f/US11334765-20220517-D00000.png
US-11409347-B2,"Method, system and storage medium for predicting power load probability density based on deep learning ",Hefei University Of Technology,"Kaile ZHOU, Zhifeng GUO, Shanlin YANG, Pengtao Li, Lulu WEN, Xinhui LU",2018-02-24,2019-02-25,2022-08-09,2022-08-09,https://patents.google.com/patent/US11409347B2/en,https://patentimages.storage.googleapis.com/b8/c3/cf/9294548eea9373/US11409347-20220809-D00000.png
US-10692391-B2,Instructional support platform for interactive learning environments ,President And Fellows Of Harvard College,"Gary King, Eric Mazur, Kelly MILLER, Brian Lukoff",2015-12-01,2019-08-27,2020-06-23,2020-06-23,https://patents.google.com/patent/US10692391B2/en,https://patentimages.storage.googleapis.com/0d/5f/cc/d2e9162ea657e9/US10692391-20200623-D00000.png
